DAS-68416-4,DAS-68416-4,Glufosinate tolerance,"Soyabean,Soybean",Glycine max,DAS-68416-4,aad-12
DAS-68416-4,DAS-68416-4,2 4-dichlorophenoxyacetic acid (2 4-D) tolerance,"Soyabean,Soybean",Glycine max,DAS-68416-4,pat
DAS-68416-4,DAS-68416-4,Glufosinate tolerance,"Soyabean,Soybean",Glycine max,DAS-68416-4,pat
,DAS-68416-4xMON-89788-1,2 4-dichlorophenoxyacetic acid (2 4-D) tolerance,"Soyabean,Soybean",Glycine max,,aad-12
,DAS-68416-4xMON-89788-1,Glufosinate tolerance,"Soyabean,Soybean",Glycine max,,aad-12
,DAS-68416-4xMON-89788-1,Glyphosate tolerance,"Soyabean,Soybean",Glycine max,,aad-12
,DAS-68416-4xMON-89788-1,2 4-dichlorophenoxyacetic acid (2 4-D) tolerance,"Soyabean,Soybean",Glycine max,,cp4 epsps
,DAS-68416-4xMON-89788-1,Glufosinate tolerance,"Soyabean,Soybean",Glycine max,,cp4 epsps
,DAS-68416-4xMON-89788-1,Glyphosate tolerance,"Soyabean,Soybean",Glycine max,,cp4 epsps
,DAS-68416-4xMON-89788-1,2 4-dichlorophenoxyacetic acid (2 4-D) tolerance,"Soyabean,Soybean",Glycine max,,pat
,DAS-68416-4xMON-89788-1,Glufosinate tolerance,"Soyabean,Soybean",Glycine max,,pat
,DAS-68416-4xMON-89788-1,Glyphosate tolerance,"Soyabean,Soybean",Glycine max,,pat
,DAS-81419-2 X DAS-44406-6,2 4-dichlorophenoxyacetic acid (2 4-D) tolerance,"Soyabean,Soybean",Glycine max,,
,DAS-81419-2 X DAS-44406-6,Resistance to lepidoptera,"Soyabean,Soybean",Glycine max,,
,DAS-81419-2 X DAS-44406-6,Tolerance to glyphosate and glufosinate,"Soyabean,Soybean",Glycine max,,
DAS-81910-7,DAS-8191Ø-7,2 4-dichlorophenoxyacetic acid (2 4-D) tolerance,Cotton,Gossypium,,aad-12
DAS-81910-7,DAS-8191Ø-7,Glufosinate tolerance,Cotton,Gossypium,,aad-12
DAS-81910-7,DAS-8191Ø-7,2 4-dichlorophenoxyacetic acid (2 4-D) tolerance,Cotton,Gossypium,,phosphinothricin acetyltransferase (pat)
DAS-81910-7,DAS-8191Ø-7,Glufosinate tolerance,Cotton,Gossypium,,phosphinothricin acetyltransferase (pat)
,MON-89Ø34-3xDAS-Ø15Ø7-1xMON-88Ø17-3xDAS-59122-7xDAS-4Ø278-9,2 4-dichlorophenoxyacetic acid (2 4-D) tolerance,Maize,Zea mays,,aad-1
,MON-89Ø34-3xDAS-Ø15Ø7-1xMON-88Ø17-3xDAS-59122-7xDAS-4Ø278-9,Aryloxyphenoxypropionate (AOPP) acetyl coenzyme A carboxylase (ACCase) inhibitor tolerance,Maize,Zea mays,,aad-1
,MON-89Ø34-3xDAS-Ø15Ø7-1xMON-88Ø17-3xDAS-59122-7xDAS-4Ø278-9,Coleoptera resistance,Maize,Zea mays,,aad-1
,MON-89Ø34-3xDAS-Ø15Ø7-1xMON-88Ø17-3xDAS-59122-7xDAS-4Ø278-9,Glufosinate tolerance,Maize,Zea mays,,aad-1
,MON-89Ø34-3xDAS-Ø15Ø7-1xMON-88Ø17-3xDAS-59122-7xDAS-4Ø278-9,Glyphosate tolerance,Maize,Zea mays,,aad-1
,MON-89Ø34-3xDAS-Ø15Ø7-1xMON-88Ø17-3xDAS-59122-7xDAS-4Ø278-9,Lepidoptera resistance,Maize,Zea mays,,aad-1
,MON-89Ø34-3xDAS-Ø15Ø7-1xMON-88Ø17-3xDAS-59122-7xDAS-4Ø278-9,2 4-dichlorophenoxyacetic acid (2 4-D) tolerance,Maize,Zea mays,,cp4 epsps
,MON-89Ø34-3xDAS-Ø15Ø7-1xMON-88Ø17-3xDAS-59122-7xDAS-4Ø278-9,Aryloxyphenoxypropionate (AOPP) acetyl coenzyme A carboxylase (ACCase) inhibitor tolerance,Maize,Zea mays,,cp4 epsps
,MON-89Ø34-3xDAS-Ø15Ø7-1xMON-88Ø17-3xDAS-59122-7xDAS-4Ø278-9,Coleoptera resistance,Maize,Zea mays,,cp4 epsps
,MON-89Ø34-3xDAS-Ø15Ø7-1xMON-88Ø17-3xDAS-59122-7xDAS-4Ø278-9,Glufosinate tolerance,Maize,Zea mays,,cp4 epsps
,MON-89Ø34-3xDAS-Ø15Ø7-1xMON-88Ø17-3xDAS-59122-7xDAS-4Ø278-9,Glyphosate tolerance,Maize,Zea mays,,cp4 epsps
,MON-89Ø34-3xDAS-Ø15Ø7-1xMON-88Ø17-3xDAS-59122-7xDAS-4Ø278-9,Lepidoptera resistance,Maize,Zea mays,,cp4 epsps
,MON-89Ø34-3xDAS-Ø15Ø7-1xMON-88Ø17-3xDAS-59122-7xDAS-4Ø278-9,2 4-dichlorophenoxyacetic acid (2 4-D) tolerance,Maize,Zea mays,,cry1A.105
,MON-89Ø34-3xDAS-Ø15Ø7-1xMON-88Ø17-3xDAS-59122-7xDAS-4Ø278-9,Aryloxyphenoxypropionate (AOPP) acetyl coenzyme A carboxylase (ACCase) inhibitor tolerance,Maize,Zea mays,,cry1A.105
,MON-89Ø34-3xDAS-Ø15Ø7-1xMON-88Ø17-3xDAS-59122-7xDAS-4Ø278-9,Coleoptera resistance,Maize,Zea mays,,cry1A.105
,MON-89Ø34-3xDAS-Ø15Ø7-1xMON-88Ø17-3xDAS-59122-7xDAS-4Ø278-9,Glufosinate tolerance,Maize,Zea mays,,cry1A.105
,MON-89Ø34-3xDAS-Ø15Ø7-1xMON-88Ø17-3xDAS-59122-7xDAS-4Ø278-9,Glyphosate tolerance,Maize,Zea mays,,cry1A.105
,MON-89Ø34-3xDAS-Ø15Ø7-1xMON-88Ø17-3xDAS-59122-7xDAS-4Ø278-9,Lepidoptera resistance,Maize,Zea mays,,cry1A.105
,MON-89Ø34-3xDAS-Ø15Ø7-1xMON-88Ø17-3xDAS-59122-7xDAS-4Ø278-9,2 4-dichlorophenoxyacetic acid (2 4-D) tolerance,Maize,Zea mays,,cry1F
,MON-89Ø34-3xDAS-Ø15Ø7-1xMON-88Ø17-3xDAS-59122-7xDAS-4Ø278-9,Aryloxyphenoxypropionate (AOPP) acetyl coenzyme A carboxylase (ACCase) inhibitor tolerance,Maize,Zea mays,,cry1F
,MON-89Ø34-3xDAS-Ø15Ø7-1xMON-88Ø17-3xDAS-59122-7xDAS-4Ø278-9,Coleoptera resistance,Maize,Zea mays,,cry1F
,MON-89Ø34-3xDAS-Ø15Ø7-1xMON-88Ø17-3xDAS-59122-7xDAS-4Ø278-9,Glufosinate tolerance,Maize,Zea mays,,cry1F
,MON-89Ø34-3xDAS-Ø15Ø7-1xMON-88Ø17-3xDAS-59122-7xDAS-4Ø278-9,Glyphosate tolerance,Maize,Zea mays,,cry1F
,MON-89Ø34-3xDAS-Ø15Ø7-1xMON-88Ø17-3xDAS-59122-7xDAS-4Ø278-9,Lepidoptera resistance,Maize,Zea mays,,cry1F
,MON-89Ø34-3xDAS-Ø15Ø7-1xMON-88Ø17-3xDAS-59122-7xDAS-4Ø278-9,2 4-dichlorophenoxyacetic acid (2 4-D) tolerance,Maize,Zea mays,,cry2Ab
,MON-89Ø34-3xDAS-Ø15Ø7-1xMON-88Ø17-3xDAS-59122-7xDAS-4Ø278-9,Aryloxyphenoxypropionate (AOPP) acetyl coenzyme A carboxylase (ACCase) inhibitor tolerance,Maize,Zea mays,,cry2Ab
,MON-89Ø34-3xDAS-Ø15Ø7-1xMON-88Ø17-3xDAS-59122-7xDAS-4Ø278-9,Coleoptera resistance,Maize,Zea mays,,cry2Ab
,MON-89Ø34-3xDAS-Ø15Ø7-1xMON-88Ø17-3xDAS-59122-7xDAS-4Ø278-9,Glufosinate tolerance,Maize,Zea mays,,cry2Ab
,MON-89Ø34-3xDAS-Ø15Ø7-1xMON-88Ø17-3xDAS-59122-7xDAS-4Ø278-9,Glyphosate tolerance,Maize,Zea mays,,cry2Ab
,MON-89Ø34-3xDAS-Ø15Ø7-1xMON-88Ø17-3xDAS-59122-7xDAS-4Ø278-9,Lepidoptera resistance,Maize,Zea mays,,cry2Ab
,MON-89Ø34-3xDAS-Ø15Ø7-1xMON-88Ø17-3xDAS-59122-7xDAS-4Ø278-9,2 4-dichlorophenoxyacetic acid (2 4-D) tolerance,Maize,Zea mays,,cry34Ab1
,MON-89Ø34-3xDAS-Ø15Ø7-1xMON-88Ø17-3xDAS-59122-7xDAS-4Ø278-9,Aryloxyphenoxypropionate (AOPP) acetyl coenzyme A carboxylase (ACCase) inhibitor tolerance,Maize,Zea mays,,cry34Ab1
,MON-89Ø34-3xDAS-Ø15Ø7-1xMON-88Ø17-3xDAS-59122-7xDAS-4Ø278-9,Coleoptera resistance,Maize,Zea mays,,cry34Ab1
,MON-89Ø34-3xDAS-Ø15Ø7-1xMON-88Ø17-3xDAS-59122-7xDAS-4Ø278-9,Glufosinate tolerance,Maize,Zea mays,,cry34Ab1
,MON-89Ø34-3xDAS-Ø15Ø7-1xMON-88Ø17-3xDAS-59122-7xDAS-4Ø278-9,Glyphosate tolerance,Maize,Zea mays,,cry34Ab1
,MON-89Ø34-3xDAS-Ø15Ø7-1xMON-88Ø17-3xDAS-59122-7xDAS-4Ø278-9,Lepidoptera resistance,Maize,Zea mays,,cry34Ab1
,MON-89Ø34-3xDAS-Ø15Ø7-1xMON-88Ø17-3xDAS-59122-7xDAS-4Ø278-9,2 4-dichlorophenoxyacetic acid (2 4-D) tolerance,Maize,Zea mays,,cry35Ab1
,MON-89Ø34-3xDAS-Ø15Ø7-1xMON-88Ø17-3xDAS-59122-7xDAS-4Ø278-9,Aryloxyphenoxypropionate (AOPP) acetyl coenzyme A carboxylase (ACCase) inhibitor tolerance,Maize,Zea mays,,cry35Ab1
,MON-89Ø34-3xDAS-Ø15Ø7-1xMON-88Ø17-3xDAS-59122-7xDAS-4Ø278-9,Coleoptera resistance,Maize,Zea mays,,cry35Ab1
,MON-89Ø34-3xDAS-Ø15Ø7-1xMON-88Ø17-3xDAS-59122-7xDAS-4Ø278-9,Glufosinate tolerance,Maize,Zea mays,,cry35Ab1
,MON-89Ø34-3xDAS-Ø15Ø7-1xMON-88Ø17-3xDAS-59122-7xDAS-4Ø278-9,Glyphosate tolerance,Maize,Zea mays,,cry35Ab1
,MON-89Ø34-3xDAS-Ø15Ø7-1xMON-88Ø17-3xDAS-59122-7xDAS-4Ø278-9,Lepidoptera resistance,Maize,Zea mays,,cry35Ab1
,MON-89Ø34-3xDAS-Ø15Ø7-1xMON-88Ø17-3xDAS-59122-7xDAS-4Ø278-9,2 4-dichlorophenoxyacetic acid (2 4-D) tolerance,Maize,Zea mays,,cry3Bb1
,MON-89Ø34-3xDAS-Ø15Ø7-1xMON-88Ø17-3xDAS-59122-7xDAS-4Ø278-9,Aryloxyphenoxypropionate (AOPP) acetyl coenzyme A carboxylase (ACCase) inhibitor tolerance,Maize,Zea mays,,cry3Bb1
,MON-89Ø34-3xDAS-Ø15Ø7-1xMON-88Ø17-3xDAS-59122-7xDAS-4Ø278-9,Coleoptera resistance,Maize,Zea mays,,cry3Bb1
,MON-89Ø34-3xDAS-Ø15Ø7-1xMON-88Ø17-3xDAS-59122-7xDAS-4Ø278-9,Glufosinate tolerance,Maize,Zea mays,,cry3Bb1
,MON-89Ø34-3xDAS-Ø15Ø7-1xMON-88Ø17-3xDAS-59122-7xDAS-4Ø278-9,Glyphosate tolerance,Maize,Zea mays,,cry3Bb1
,MON-89Ø34-3xDAS-Ø15Ø7-1xMON-88Ø17-3xDAS-59122-7xDAS-4Ø278-9,Lepidoptera resistance,Maize,Zea mays,,cry3Bb1
,MON-89Ø34-3xDAS-Ø15Ø7-1xMON-88Ø17-3xDAS-59122-7xDAS-4Ø278-9,2 4-dichlorophenoxyacetic acid (2 4-D) tolerance,Maize,Zea mays,,pat
,MON-89Ø34-3xDAS-Ø15Ø7-1xMON-88Ø17-3xDAS-59122-7xDAS-4Ø278-9,Aryloxyphenoxypropionate (AOPP) acetyl coenzyme A carboxylase (ACCase) inhibitor tolerance,Maize,Zea mays,,pat
,MON-89Ø34-3xDAS-Ø15Ø7-1xMON-88Ø17-3xDAS-59122-7xDAS-4Ø278-9,Coleoptera resistance,Maize,Zea mays,,pat
,MON-89Ø34-3xDAS-Ø15Ø7-1xMON-88Ø17-3xDAS-59122-7xDAS-4Ø278-9,Glufosinate tolerance,Maize,Zea mays,,pat
,MON-89Ø34-3xDAS-Ø15Ø7-1xMON-88Ø17-3xDAS-59122-7xDAS-4Ø278-9,Glyphosate tolerance,Maize,Zea mays,,pat
,MON-89Ø34-3xDAS-Ø15Ø7-1xMON-88Ø17-3xDAS-59122-7xDAS-4Ø278-9,Lepidoptera resistance,Maize,Zea mays,,pat
,MON-89Ø34-3xDAS-Ø15Ø7-1xMON-ØØ6Ø3-6xDAS-4Ø278-9,2 4-dichlorophenoxyacetic acid (2 4-D) tolerance,Maize,Zea mays,,aad-1
,MON-89Ø34-3xDAS-Ø15Ø7-1xMON-ØØ6Ø3-6xDAS-4Ø278-9,Aryloxyphenoxypropionate (AOPP) acetyl coenzyme A carboxylase (ACCase) inhibitor tolerance,Maize,Zea mays,,aad-1
,MON-89Ø34-3xDAS-Ø15Ø7-1xMON-ØØ6Ø3-6xDAS-4Ø278-9,Glufosinate tolerance,Maize,Zea mays,,aad-1
,MON-89Ø34-3xDAS-Ø15Ø7-1xMON-ØØ6Ø3-6xDAS-4Ø278-9,Glyphosate tolerance,Maize,Zea mays,,aad-1
,MON-89Ø34-3xDAS-Ø15Ø7-1xMON-ØØ6Ø3-6xDAS-4Ø278-9,Lepidoptera resistance,Maize,Zea mays,,aad-1
,MON-89Ø34-3xDAS-Ø15Ø7-1xMON-ØØ6Ø3-6xDAS-4Ø278-9,2 4-dichlorophenoxyacetic acid (2 4-D) tolerance,Maize,Zea mays,,cp4 epsps
,MON-89Ø34-3xDAS-Ø15Ø7-1xMON-ØØ6Ø3-6xDAS-4Ø278-9,Aryloxyphenoxypropionate (AOPP) acetyl coenzyme A carboxylase (ACCase) inhibitor tolerance,Maize,Zea mays,,cp4 epsps
,MON-89Ø34-3xDAS-Ø15Ø7-1xMON-ØØ6Ø3-6xDAS-4Ø278-9,Glufosinate tolerance,Maize,Zea mays,,cp4 epsps
,MON-89Ø34-3xDAS-Ø15Ø7-1xMON-ØØ6Ø3-6xDAS-4Ø278-9,Glyphosate tolerance,Maize,Zea mays,,cp4 epsps
,MON-89Ø34-3xDAS-Ø15Ø7-1xMON-ØØ6Ø3-6xDAS-4Ø278-9,Lepidoptera resistance,Maize,Zea mays,,cp4 epsps
,MON-89Ø34-3xDAS-Ø15Ø7-1xMON-ØØ6Ø3-6xDAS-4Ø278-9,2 4-dichlorophenoxyacetic acid (2 4-D) tolerance,Maize,Zea mays,,cry1A.105
,MON-89Ø34-3xDAS-Ø15Ø7-1xMON-ØØ6Ø3-6xDAS-4Ø278-9,Aryloxyphenoxypropionate (AOPP) acetyl coenzyme A carboxylase (ACCase) inhibitor tolerance,Maize,Zea mays,,cry1A.105
,MON-89Ø34-3xDAS-Ø15Ø7-1xMON-ØØ6Ø3-6xDAS-4Ø278-9,Glufosinate tolerance,Maize,Zea mays,,cry1A.105
,MON-89Ø34-3xDAS-Ø15Ø7-1xMON-ØØ6Ø3-6xDAS-4Ø278-9,Glyphosate tolerance,Maize,Zea mays,,cry1A.105
,MON-89Ø34-3xDAS-Ø15Ø7-1xMON-ØØ6Ø3-6xDAS-4Ø278-9,Lepidoptera resistance,Maize,Zea mays,,cry1A.105
,MON-89Ø34-3xDAS-Ø15Ø7-1xMON-ØØ6Ø3-6xDAS-4Ø278-9,2 4-dichlorophenoxyacetic acid (2 4-D) tolerance,Maize,Zea mays,,cry1F
,MON-89Ø34-3xDAS-Ø15Ø7-1xMON-ØØ6Ø3-6xDAS-4Ø278-9,Aryloxyphenoxypropionate (AOPP) acetyl coenzyme A carboxylase (ACCase) inhibitor tolerance,Maize,Zea mays,,cry1F
,MON-89Ø34-3xDAS-Ø15Ø7-1xMON-ØØ6Ø3-6xDAS-4Ø278-9,Glufosinate tolerance,Maize,Zea mays,,cry1F
,MON-89Ø34-3xDAS-Ø15Ø7-1xMON-ØØ6Ø3-6xDAS-4Ø278-9,Glyphosate tolerance,Maize,Zea mays,,cry1F
,MON-89Ø34-3xDAS-Ø15Ø7-1xMON-ØØ6Ø3-6xDAS-4Ø278-9,Lepidoptera resistance,Maize,Zea mays,,cry1F
,MON-89Ø34-3xDAS-Ø15Ø7-1xMON-ØØ6Ø3-6xDAS-4Ø278-9,2 4-dichlorophenoxyacetic acid (2 4-D) tolerance,Maize,Zea mays,,cry2Ab2
,MON-89Ø34-3xDAS-Ø15Ø7-1xMON-ØØ6Ø3-6xDAS-4Ø278-9,Aryloxyphenoxypropionate (AOPP) acetyl coenzyme A carboxylase (ACCase) inhibitor tolerance,Maize,Zea mays,,cry2Ab2
,MON-89Ø34-3xDAS-Ø15Ø7-1xMON-ØØ6Ø3-6xDAS-4Ø278-9,Glufosinate tolerance,Maize,Zea mays,,cry2Ab2
,MON-89Ø34-3xDAS-Ø15Ø7-1xMON-ØØ6Ø3-6xDAS-4Ø278-9,Glyphosate tolerance,Maize,Zea mays,,cry2Ab2
,MON-89Ø34-3xDAS-Ø15Ø7-1xMON-ØØ6Ø3-6xDAS-4Ø278-9,Lepidoptera resistance,Maize,Zea mays,,cry2Ab2
,MON-89Ø34-3xDAS-Ø15Ø7-1xMON-ØØ6Ø3-6xDAS-4Ø278-9,2 4-dichlorophenoxyacetic acid (2 4-D) tolerance,Maize,Zea mays,,pat
,MON-89Ø34-3xDAS-Ø15Ø7-1xMON-ØØ6Ø3-6xDAS-4Ø278-9,Aryloxyphenoxypropionate (AOPP) acetyl coenzyme A carboxylase (ACCase) inhibitor tolerance,Maize,Zea mays,,pat
,MON-89Ø34-3xDAS-Ø15Ø7-1xMON-ØØ6Ø3-6xDAS-4Ø278-9,Glufosinate tolerance,Maize,Zea mays,,pat
,MON-89Ø34-3xDAS-Ø15Ø7-1xMON-ØØ6Ø3-6xDAS-4Ø278-9,Glyphosate tolerance,Maize,Zea mays,,pat
,MON-89Ø34-3xDAS-Ø15Ø7-1xMON-ØØ6Ø3-6xDAS-4Ø278-9,Lepidoptera resistance,Maize,Zea mays,,pat
,MON-87427-7 X MON-89Ø34-3 X SYN-IR162-4 X MON-87411-9,ability to use mannose as a carbon source,Maize,Zea mays,,
,MON-87427-7 X MON-89Ø34-3 X SYN-IR162-4 X MON-87411-9,non-viable pollen,Maize,Zea mays,,
,MON-87427-7 X MON-89Ø34-3 X SYN-IR162-4 X MON-87411-9,protection against the coleoptera Diabrotica virgifera virgifera,Maize,Zea mays,,
,MON-87427-7 X MON-89Ø34-3 X SYN-IR162-4 X MON-87411-9,Resistance to coleoptera and lepidoptera,Maize,Zea mays,,
,MON-87427-7 X MON-89Ø34-3 X SYN-IR162-4 X MON-87411-9,tolerance to glyphosate,Maize,Zea mays,,
